"gene_id","symbol","biotype","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000026504","Sdccag8","protein_coding",248.726493063622,0.329869880804672,0.117545020144868,0.00310085552283609,0.0109673794313896
"ENSMUSG00000047343","Mettl21c","protein_coding",2.42143441405452,-0.0314602026194944,0.34843048925452,0.792787666467835,NA
"ENSMUSG00000091844","Gm8251","protein_coding",10.5262349352083,-0.0818907931183894,0.337535168829321,0.599803598755419,0.744822472314865
"ENSMUSG00000026483","Niban1","protein_coding",5.39811774922399,0.150408054355698,0.373714104817804,0.310403221610104,0.483932189981848
"ENSMUSG00000019699","Akt3","protein_coding",294.798599684848,0.24681216783604,0.139164801894583,0.0552857965696649,0.129948459704038
"ENSMUSG00000063659","Zbtb18","protein_coding",813.316763719961,-0.552916269036068,0.0670820754196636,5.69929499956448e-17,9.68280224136534e-16
"ENSMUSG00000026049","Tex30","protein_coding",111.20215153801,-0.282859942827819,0.180690519523132,0.0738680570467994,0.164388892207562
"ENSMUSG00000043019","Edem3","protein_coding",2041.76695742585,0.131525517665017,0.0794975277072912,0.0905717723707688,0.193812185093034
"ENSMUSG00000032666","1700025G04Rik","protein_coding",146.329746114641,-0.029768888241785,0.15684339880997,0.832528154167543,0.904408254170838
"ENSMUSG00000015961","Adss","protein_coding",1903.73101119481,0.0952258565248742,0.05230646506123,0.0723609091668727,0.161604277841922
"ENSMUSG00000014980","Tsen15","protein_coding",192.851503431119,0.342013501878081,0.123315449066557,0.00312743429819055,0.0110512949256257
"ENSMUSG00000026235","Epha4","protein_coding",21.2072505772498,1.91147870894947,0.485748610328883,5.89646306952439e-06,3.51934350479348e-05
"ENSMUSG00000032649","Colgalt2","protein_coding",3.2509365660443,2.27839823989656,1.17595590792239,0.00235826619607517,0.0086032962300968
"ENSMUSG00000026047","Poglut2","protein_coding",510.330083790865,0.57918502729254,0.081343469869972,3.30542600253142e-13,4.28510648039013e-12
"ENSMUSG00000091476","Catspere2","protein_coding",24.3018606697017,0.143192354642521,0.249863235497889,0.447819375189935,0.620589987026235
"ENSMUSG00000004872","Pax3","protein_coding",1.26405693629858,-0.196583775726675,0.438677801286443,0.0270756220572574,NA
"ENSMUSG00000041684","Bivm","protein_coding",475.917408935094,0.23438439335831,0.078837828533729,0.00228791606193162,0.00837504409138002
"ENSMUSG00000032908","Sgpp2","protein_coding",9.15479149566965,-0.0207284337322299,0.299155101986244,0.905961508788489,0.946881576936779
"ENSMUSG00000026502","Desi2","protein_coding",1392.53227182599,0.0545090480270171,0.0679138767599499,0.425180686169685,0.600123854375052
"ENSMUSG00000026500","Cox20","protein_coding",26.145004568849,-0.286713283578514,0.29127186613774,0.163133350165381,0.30571521296595
"ENSMUSG00000026048","Ercc5","protein_coding",720.388405234348,0.339045977626064,0.0759379325261859,4.66702995192225e-06,2.83446334615335e-05
"ENSMUSG00000046828","Mettl21e","protein_coding",2.47526238183593,0.143258014028264,0.382011891941242,0.28442846866557,NA
"ENSMUSG00000026245","Farsb","protein_coding",1962.78911803288,-0.134604778818335,0.0551152480042472,0.0135812976924427,0.0399578571634863
"ENSMUSG00000090486","BC035947","protein_coding",11.0984084714937,0.199819850317191,0.334134281335875,0.305302297510805,0.478560610083302
"ENSMUSG00000026482","Rgl1","protein_coding",1818.48745566398,-0.158521994469948,0.085716661473233,0.0554961679167038,0.130307114785839
"ENSMUSG00000012187","Mogat1","protein_coding",58.9184932998725,-0.70872958591523,0.237687571368502,0.000518360347156277,0.002187754021295
"ENSMUSG00000008475","Arpc5","protein_coding",3903.07674500232,0.083092791171068,0.0581642636175894,0.156656653585069,0.296070068953514
"ENSMUSG00000056870","Gulp1","protein_coding",459.268420333988,0.649881726660282,0.0824494239620111,9.09094803823288e-16,1.40971562533622e-14
"ENSMUSG00000039630","Hnrnpu","protein_coding",14505.3594407887,-0.0686766655505088,0.0545219987673473,0.204312365186221,0.359672958455438
"ENSMUSG00000026495","Efcab2","protein_coding",76.4109273045183,-0.0676642040889073,0.158768082901428,0.634847500468111,0.772538727636741
"ENSMUSG00000032883","Acsl3","protein_coding",1745.02016776993,-0.954438812118793,0.0563777205046591,3.53654537366762e-65,3.742940480721e-63
"ENSMUSG00000026480","Ncf2","protein_coding",3.28913081364243,-0.129556818076798,0.367914283778549,0.354104120261087,0.530386012386376
"ENSMUSG00000026494","Kif26b","protein_coding",75.3732392342506,0.509325572085427,0.21083448103468,0.00497503955895502,0.0165874619001275
"ENSMUSG00000025915","Sgk3","protein_coding",312.671189148143,0.529522298827023,0.0990304059458305,3.22492516452636e-08,2.57356203488037e-07
"ENSMUSG00000079470","Utp14b","protein_coding",482.741223318715,-1.00642114599863,0.127138256182206,3.1887270389556e-16,5.09985675396301e-15
"ENSMUSG00000050711","Scg2","protein_coding",6.48906052407396,0.0964236588656976,0.337285142406965,0.547653429488247,0.704266092711531
"ENSMUSG00000055067","Smyd3","protein_coding",213.939769804758,0.528557273099903,0.115993234844484,1.55999965041924e-06,1.00848041486382e-05
"ENSMUSG00000054702","Ap1s3","protein_coding",15.1534378216814,0.624427856768065,0.505083639574376,0.0286275964195857,0.0749269307370994
"ENSMUSG00000026492","Tfb2m","protein_coding",700.760849369358,-0.435809816431726,0.0722132780514152,7.24437243894983e-10,6.92883977272001e-09
"ENSMUSG00000038949","Cnst","protein_coding",1321.24188945649,-0.793408048332354,0.0738596612718292,1.20982404641708e-27,3.58285506590306e-26
"ENSMUSG00000026043","Col3a1","protein_coding",32099.3933228625,0.656355399132405,0.0474646760600379,1.3055531637879e-44,7.50325034903383e-43
"ENSMUSG00000046101","Mcmdc2","protein_coding",1.80552338047298,-0.0638731147399584,0.359819787153832,0.55021661897658,NA
"ENSMUSG00000099032","Tcf24","protein_coding",6.36911403424906,-0.340719778280451,0.448304565657598,0.108183428677156,0.22193588037487
"ENSMUSG00000038936","Sccpdh","protein_coding",697.471347861568,0.0873208231447293,0.0892969033513774,0.315179263738818,0.489016420739681
"ENSMUSG00000042772","Smg7","protein_coding",1732.41781141843,0.153952611424857,0.0865427959027392,0.0670153072917031,0.152020668965297
"ENSMUSG00000026042","Col5a2","protein_coding",6583.49392041993,0.586992916588498,0.0612114042507085,4.23413619896301e-22,9.83294363327524e-21
"ENSMUSG00000073643","Wdfy1","protein_coding",1528.47295059099,0.332206111515262,0.0514456823879607,7.26798565444673e-11,7.73441462391892e-10
"ENSMUSG00000025916","Ppp1r42","protein_coding",2.48671616285137,-0.0607515920325669,0.354889650007065,0.602031816149101,NA
"ENSMUSG00000026248","Mrpl44","protein_coding",547.927673291171,-0.240727416834019,0.100951583498515,0.012427153186759,0.036972212430284
"ENSMUSG00000026249","Serpine2","protein_coding",1030.71040578424,2.65159965816429,0.094455747084999,1.05298753640552e-174,8.15770504204086e-172
"ENSMUSG00000042751","Nmnat2","protein_coding",255.115179649821,1.2551565529864,0.112592976907197,8.6258470322965e-30,2.82205076556619e-28
"ENSMUSG00000026491","Ahctf1","protein_coding",1741.23770741551,-0.0134860620486061,0.111690540818828,0.893999719533956,0.940112203710156
"ENSMUSG00000025917","Cops5","protein_coding",2793.75112821184,-0.0549885211423021,0.0699801581127746,0.446310120828819,0.619296061055492
"ENSMUSG00000026479","Lamc2","protein_coding",91.6068906519579,-0.992455356022406,0.219239851686919,8.16314418591209e-07,5.4745074997488e-06
"ENSMUSG00000004364","Cul3","protein_coding",2798.63275395888,-0.104446400399005,0.044369648230144,0.0216224014007755,0.0591668084671121
"ENSMUSG00000026478","Lamc1","protein_coding",7557.70503729461,0.314138492258398,0.118520978561985,0.0045437550593699,0.0153369550348338
"ENSMUSG00000042708","Shcbp1l","protein_coding",12.4620498329908,-0.0355536076655562,0.295226828715167,0.844188299592152,0.911282966586824
"ENSMUSG00000041144","Dnah7b","protein_coding",10.5328585199764,0.925819554145742,0.495544980389164,0.00554476614435649,0.0182358686846488
"ENSMUSG00000042699","Dhx9","protein_coding",5990.08302506115,0.169994331468211,0.0735712256530709,0.0182041523861643,0.051142736207605
"ENSMUSG00000042684","Npl","protein_coding",1.80727663052677,0.151327930942919,0.389147981080819,0.231623627180927,NA
"ENSMUSG00000101337","Dnah7c","protein_coding",4.04541315742396,0.00413636419161264,0.336012451488653,0.971052433417272,0.984929987138103
"ENSMUSG00000025986","Slc39a10","protein_coding",705.021269066428,0.205009468003091,0.0983457844761165,0.0302533690418574,0.0784861365734454
"ENSMUSG00000056763","Cspp1","protein_coding",968.75661571018,0.213773842430056,0.0990510029456384,0.0248971240699889,0.0666492742208079
"ENSMUSG00000042671","Rgs8","protein_coding",0.974618289799372,0.0754663751053815,0.377554036815106,0.277432866676214,NA
"ENSMUSG00000026109","Tmeff2","protein_coding",9.38202723985613,-2.29372282836777,0.78489041119037,0.000270825687042596,0.00121335921967176
"ENSMUSG00000026475","Rgs16","protein_coding",5.22621897823953,0.0250363208001488,0.35436508541843,0.802557795277275,0.886257770807585
"ENSMUSG00000045954","Cavin2","protein_coding",14138.7046461441,-0.614302021904264,0.0316293443593509,2.06927640532586e-84,3.367877766248e-82
"ENSMUSG00000066800","Rnasel","protein_coding",78.6154463259254,0.588495803799072,0.191093677590117,0.000555180042624369,0.00232743010076813
"ENSMUSG00000067851","Arfgef1","protein_coding",1597.71486173995,-0.0413869805856666,0.114225423454952,0.718952737978956,0.831522550410631
"ENSMUSG00000038608","Dock10","protein_coding",71.0214303881213,-0.873985020752304,0.273016485270904,0.000184264724054176,0.000856247402946567
"ENSMUSG00000042501","Cpa6","protein_coding",7.93986853671787,-0.0989598517950143,0.309577748051225,0.577618796819666,0.727488675822818
"ENSMUSG00000042641","Rgsl1","protein_coding",2.56649977290169,-0.491982207695388,0.936633532805217,0.0215721521931803,NA
"ENSMUSG00000045968","Teddm2","protein_coding",24.5902133256124,-0.883139406849777,0.305934793185828,0.000482530746125694,0.00204948585328124
"ENSMUSG00000043282","Teddm1b","protein_coding",0.755455484095325,0.0300992841927736,0.369892366745609,0.736032523750247,NA
"ENSMUSG00000047053","Teddm1a","protein_coding",0.672073758007294,0.062841736631372,0.375023378468428,0.32690116131854,NA
"ENSMUSG00000026107","Nabp1","protein_coding",20743.9955058255,-0.877577119754253,0.0652780059015146,4.01430999730395e-42,2.14185002831358e-40
"ENSMUSG00000026473","Glul","protein_coding",17748.9500148094,-1.509577224224,0.0654950849653871,8.73640027238041e-119,2.86790848263498e-116
"ENSMUSG00000048960","Prex2","protein_coding",145.18161477247,1.81108026700032,0.222637526874717,3.172240943779e-17,5.48571094634925e-16
"ENSMUSG00000067158","Col4a4","protein_coding",6.38019743764051,0.148566359226313,0.348948475784366,0.383555616547935,0.560149689436013
"ENSMUSG00000079465","Col4a3","protein_coding",11.0136716395478,-0.0523794052075487,0.31337401311719,0.755661760729719,0.854636904047486
"ENSMUSG00000056708","Ier5","protein_coding",669.587945373754,0.160848813409861,0.10737990908454,0.117984950290756,0.237663288323594
"ENSMUSG00000026471","Mr1","protein_coding",425.248820336806,0.608678306595393,0.103549758724533,1.27166544465472e-09,1.18297869030128e-08
"ENSMUSG00000026470","Stx6","protein_coding",1256.03037871674,0.011846896099793,0.0628050117123579,0.866870802701179,0.925042587376785
"ENSMUSG00000033722","BC034090","protein_coding",7.63948601877772,-0.971396657421513,0.734813380313821,0.0110435340328964,0.0334100542251072
"ENSMUSG00000026150","Mff","protein_coding",1862.54506637731,-0.0401220932822432,0.0579379055755745,0.48347625432185,0.652014225175027
"ENSMUSG00000026149","Tm4sf20","protein_coding",4.97008487002588,-0.154459149399384,0.385583565460237,0.255018006851455,0.421756362112457
"ENSMUSG00000114299","Gm47791","protein_coding",2.29114272534662,-0.112423589027553,0.374420648853228,0.325541493208891,NA
"ENSMUSG00000026469","Xpr1","protein_coding",1168.73649184317,0.133833968267016,0.114686879167438,0.220814408420353,0.379647888352011
"ENSMUSG00000018417","Myo1b","protein_coding",627.85394409537,-0.0626528993414741,0.0765197378803056,0.398499887366738,0.574908440858025
"ENSMUSG00000026490","Cdc42bpa","protein_coding",3631.70085438109,0.0650649421860398,0.105633412414598,0.502637212137796,0.668250791095883
"ENSMUSG00000033701","Acbd6","protein_coding",902.113258565184,-0.250397716663679,0.0944865102036036,0.00588761073988934,0.0192198288909787
"ENSMUSG00000033684","Qsox1","protein_coding",8478.0382484756,-0.22441754404716,0.0470589820551345,1.50429507848527e-06,9.750731954519e-06
"ENSMUSG00000016918","Sulf1","protein_coding",376.809728722821,2.32341369400231,0.125092360300813,4.52534063568119e-78,6.49235536532395e-76
"ENSMUSG00000033671","Cep350","protein_coding",1780.05343754381,-0.110374965274723,0.203542774532708,0.518892857376727,0.681673801917686
"ENSMUSG00000026489","Coq8a","protein_coding",2275.05263429601,-1.45671499084864,0.0711056126855286,1.97249186097757e-94,4.15252416993625e-92
"ENSMUSG00000025938","Slco5a1","protein_coding",3.37990154961308,-0.162890310666182,0.388025467778169,0.241092651432225,0.405407403450194
"ENSMUSG00000026159","Agfg1","protein_coding",1398.32336003085,-0.0685350995816178,0.0556564124011153,0.218864165210893,0.377390879978005
"ENSMUSG00000113880","A030005L19Rik","protein_coding",5.34972341352386,0.0789601155434527,0.341693872233046,0.596910520740472,0.742562975509118
"ENSMUSG00000042414","Prdm14","protein_coding",0.680151425824969,-0.0507278693286121,0.373432150920367,0.36827720509137,NA
"ENSMUSG00000026466","Tor1aip1","protein_coding",1824.2530347465,-0.133663255689596,0.0483468002784966,0.00495995541006149,0.0165457141546798
"ENSMUSG00000010609","Psen2","protein_coding",1442.63625602352,-0.522707194328369,0.0760934115779743,2.45881891316883e-12,2.96897784976645e-11
"ENSMUSG00000026163","Sphkap","protein_coding",0.711617443032448,0.121570098105138,0.396280660701632,0.0544047003148213,NA
"ENSMUSG00000038855","Itpkb","protein_coding",1133.3432686112,0.470487809329504,0.0786902372979989,8.80312065272287e-10,8.35369136707186e-09
"ENSMUSG00000045658","Pid1","protein_coding",672.972099041746,0.632360891063609,0.0911579739157893,1.02622143708502e-12,1.27819014748955e-11
"ENSMUSG00000050565","Tor1aip2","protein_coding",2892.3869885237,0.104972665100397,0.0388401606064886,0.00809871510969307,0.0253988896222833
"ENSMUSG00000015484","Fam163a","protein_coding",0.538412049391207,-0.0535194293080645,0.371680185339411,0.321947505156229,NA
"ENSMUSG00000048402","Gli2","protein_coding",224.276323013327,1.05231541726456,0.169424354657399,6.46303251550927e-11,6.90816852982249e-10
"ENSMUSG00000037035","Inhbb","protein_coding",12.8303436708391,0.0403904287192958,0.300000729209179,0.829963188273808,0.90342983366982
"ENSMUSG00000036766","Dner","protein_coding",18.2890845314225,2.99936634270133,0.462327515672015,1.09879497958034e-11,1.25776957237069e-10
"ENSMUSG00000005886","Ncoa2","protein_coding",1355.45479393727,-0.00383012218244559,0.136166120016057,0.973459103661104,0.985930864388864
"ENSMUSG00000004451","Ralb","protein_coding",1413.58583126322,0.356366634441223,0.0569397738849004,2.47278588285196e-10,2.49832639431804e-09
"ENSMUSG00000098923","Tmem185b","protein_coding",7.27746594712219,-2.80622605662591,1.11644200873731,0.00175026520778618,0.00661188541923206
"ENSMUSG00000026496","Parp1","protein_coding",2762.24808486386,-0.114467739954946,0.0605966744345305,0.0565914886475814,0.132374873445212
"ENSMUSG00000025935","Tram1","protein_coding",1324.096991147,0.348817674850586,0.0675049385047713,1.45977469995184e-07,1.08533268286631e-06
"ENSMUSG00000025937","Lactb2","protein_coding",2019.81125066842,-0.579063834472387,0.053798127282752,2.32341405117775e-27,6.7975654596995e-26
"ENSMUSG00000067813","Xkr9","protein_coding",0.615792616824996,-0.0223944673987064,0.367477714107061,0.673401253631627,NA
"ENSMUSG00000026596","Abl2","protein_coding",1774.24003416379,0.113988627419353,0.14055796035543,0.382668379000846,0.55919127542541
"ENSMUSG00000026219","Trip12","protein_coding",8192.07838121394,0.163271253611088,0.117370147554222,0.14459303715645,0.278682251333081
"ENSMUSG00000073633","Fbxo36","protein_coding",259.004914603716,-0.103241468299553,0.106248100930954,0.310302096175411,0.483852427238174
"ENSMUSG00000026220","Slc16a14","protein_coding",4.14573362102548,0.123078331340176,0.364050032886303,0.384426272455177,0.561082746413855
"ENSMUSG00000026104","Stat1","protein_coding",1724.41633694635,-0.306122348236261,0.0655892917340196,2.20084289779723e-06,1.39894733326343e-05
"ENSMUSG00000026383","Epb41l5","protein_coding",266.783870191429,-0.790588076494748,0.131190428804331,2.95256494016405e-10,2.95531151220142e-09
"ENSMUSG00000060519","Tor3a","protein_coding",1285.76128450827,0.723601367041194,0.0715521192555218,1.11734844358988e-24,2.9126251218639e-23
"ENSMUSG00000060743","H3f3a","protein_coding",2321.95253984457,0.276314109292541,0.104223571409695,0.00566577899799624,0.0185865189080608
"ENSMUSG00000038806","Sde2","protein_coding",963.266887305385,0.161180648585546,0.0882333840947505,0.059595803429691,0.13808030008367
"ENSMUSG00000052477","C130026I21Rik","protein_coding",0.70883543649195,0.0342075764017702,0.36804684580286,0.557478873606793,NA
"ENSMUSG00000033557","Fam20b","protein_coding",1947.05845288634,0.0496985992791334,0.0645907223558787,0.445062890721005,0.618268179911801
"ENSMUSG00000066652","Lefty2","protein_coding",10.3939901278562,-1.37398490046619,0.710355010321968,0.00251057403493314,0.00908535087978047
"ENSMUSG00000025932","Eya1","protein_coding",19.6654303858475,1.825224017759,0.423154668140178,1.17372864838841e-06,7.7243548970393e-06
"ENSMUSG00000026520","Pycr2","protein_coding",841.788763355176,0.190819946575142,0.0809795179090534,0.0157002070201569,0.0451494594753376
"ENSMUSG00000026384","Ptpn4","protein_coding",1052.37999379887,0.0844890174607412,0.12365525629517,0.464763669325933,0.635432920196575
"ENSMUSG00000036975","Tmem177","protein_coding",312.409449862391,-0.276655079060434,0.100948456135227,0.00428853061890673,0.0145668644382647
"ENSMUSG00000026519","Tmem63a","protein_coding",422.994653086023,0.166711384878213,0.0894430833276913,0.0546931041890086,0.128899494029292
"ENSMUSG00000036962","Cfap221","protein_coding",1.259643627032,-0.0586966070908824,0.366599140748541,0.472739416711457,NA
"ENSMUSG00000026387","Sctr","protein_coding",12.883156857855,-1.57026345868245,0.464842729193088,4.89884525872159e-05,0.000253218134429997
"ENSMUSG00000038776","Ephx1","protein_coding",3802.12068265813,-0.1499917005621,0.0633324822037698,0.0156715644980052,0.0450804784193323
"ENSMUSG00000050777","Tmem37","protein_coding",11.8283894896362,-1.12731255798144,0.724493279192918,0.00695415045901851,0.0222184074711762
"ENSMUSG00000038768","9130409I23Rik","protein_coding",2.64865124696036,-0.0376656500771634,0.350100793854776,0.756306392566542,NA
"ENSMUSG00000026516","Nvl","protein_coding",2094.84676429997,0.044830450069468,0.0916299526754719,0.601392774838244,0.746269558115525
"ENSMUSG00000062169","Cnih4","protein_coding",1517.60545410189,-0.146268772581756,0.0779487052356622,0.0532834762794229,0.126022025714967
"ENSMUSG00000026103","Gls","protein_coding",2026.87503411117,0.36501731467312,0.0634640179512784,6.47493655279122e-09,5.62109238702198e-08
"ENSMUSG00000002881","Nab1","protein_coding",1031.16769213947,-0.0461461623664367,0.0574289788680464,0.424135018455546,0.599128220950115
"ENSMUSG00000058665","En1","protein_coding",123.825373427518,0.0736404455182439,0.14955867180311,0.596492379733913,0.742376584673334
"ENSMUSG00000043015","Nemp2","protein_coding",48.4260730262405,0.218317410350283,0.202362529802229,0.199083774205576,0.353423880734518
"ENSMUSG00000038733","Wdr26","protein_coding",4326.22763040595,-0.146927843390216,0.049483532066864,0.00255728455553603,0.00922852380689803
"ENSMUSG00000003721","Insig2","protein_coding",1260.8773738842,-0.331313781579221,0.0708107452139216,1.76669562879107e-06,1.1334004948137e-05
"ENSMUSG00000041439","Mfsd6","protein_coding",46.0972563855534,-0.0334525399297902,0.210044735258881,0.845848990247606,0.912311345325116
"ENSMUSG00000026102","Inpp1","protein_coding",470.217313470598,0.0829560887328548,0.087188355759386,0.328417641522297,0.503442266333255
"ENSMUSG00000041426","Hibch","protein_coding",2709.12150595581,-0.865626918570585,0.0553364345007888,6.73449012071333e-56,5.4804035570578e-54
"ENSMUSG00000026339","Ccdc93","protein_coding",1555.4299704519,0.276242598036588,0.136420995112735,0.0293118380169167,0.0764491891612771
"ENSMUSG00000043629","1700019D03Rik","protein_coding",4.29871134035626,0.222676671044151,0.413107913357577,0.173299106828942,0.31986682960959
"ENSMUSG00000001674","Ddx18","protein_coding",517.67969212658,0.122346827383968,0.093668878936108,0.187666716265868,0.33950391935712
"ENSMUSG00000036707","Cab39","protein_coding",2288.49519744277,-0.332346840285058,0.0544608997788983,9.60834807331069e-10,9.05569272427648e-09
"ENSMUSG00000026223","Itm2c","protein_coding",2898.88690975359,0.629432509451437,0.0755091052062232,2.25396194163502e-17,3.94351715316956e-16
"ENSMUSG00000025939","Ube2w","protein_coding",1413.62064983427,-0.0441032550150132,0.0901877488547005,0.615919367064223,0.757436286627102
"ENSMUSG00000096141","Dnah7a","protein_coding",0.986381592747551,0.0543768467126698,0.367736942100684,0.487752940028224,NA
"ENSMUSG00000026094","Stk17b","protein_coding",543.637549304357,-0.078426465647708,0.0780755587059287,0.303709550895093,0.476681246494017
"ENSMUSG00000026341","Actr3","protein_coding",3287.94439907294,-0.00458606287749502,0.0561965303176614,0.931491944914032,0.961578509172528
"ENSMUSG00000079658","Eloc","protein_coding",1373.23773189042,-0.00737907059066137,0.0900759154858891,0.935860333439276,0.963827658090604
"ENSMUSG00000026342","Slc35f5","protein_coding",930.130501215357,0.366263086259272,0.0709942567907894,1.39996775086087e-07,1.04206669479913e-06
"ENSMUSG00000025940","Tmem70","protein_coding",1909.68710458983,-0.165843114733951,0.083528445844202,0.0423610783869586,0.104047505177164
"ENSMUSG00000026343","Gpr39","protein_coding",257.213140484656,1.25599333013269,0.131579483917334,1.24798571210963e-22,2.96213079315433e-21
"ENSMUSG00000025779","Ly96","protein_coding",77.7108425342169,0.79255632394725,0.187766090904876,4.10317013001093e-06,2.5101136790288e-05
"ENSMUSG00000026344","Lypd1","protein_coding",191.473690066876,2.18833513153637,0.175466522922547,7.36570181219794e-37,3.31764913252674e-35
"ENSMUSG00000042686","Jph1","protein_coding",15.6469918063917,-0.0174284364562734,0.275165640990466,0.922417496352294,0.956521961044939
"ENSMUSG00000025777","Gdap1","protein_coding",2.02280854347558,0.344380731882373,0.607661604653515,0.02562030285167,NA
"ENSMUSG00000042807","Hecw2","protein_coding",15.6762714759099,1.6530808109647,0.608660903616342,0.000391313113940993,0.00169475679579811
"ENSMUSG00000067780","Pi15","protein_coding",215.428648433056,1.42042757826919,0.13571014095912,9.30050169530468e-27,2.64900171815678e-25
"ENSMUSG00000025776","Crispld1","protein_coding",0.694178429864631,0.0757900504603874,0.376781772379225,0.226023691560052,NA
"ENSMUSG00000025983","Ccdc150","protein_coding",8.24249262454456,0.107440202704941,0.323865873575663,0.536944159339969,0.695586168486889
"ENSMUSG00000041303","Gtf3c3","protein_coding",937.598637945691,-0.0529554357779997,0.0647526177693841,0.402848488359694,0.578596182614056
"ENSMUSG00000049690","Nckap5","protein_coding",28.9376252580935,1.5547648123128,0.314384855945586,6.70593179491982e-08,5.17864780717732e-07
"ENSMUSG00000073678","Pgap1","protein_coding",280.551538558575,0.149399216425743,0.119179950150823,0.18433779222003,0.335109288503617
"ENSMUSG00000036155","Mgat5","protein_coding",1502.84394718573,0.368957323433576,0.0876214814486004,1.45483594055857e-05,8.23174481353736e-05
"ENSMUSG00000026594","Ralgps2","protein_coding",274.220743598874,0.197261296478547,0.128900403389301,0.101688772238486,0.211343292275459
"ENSMUSG00000033544","Angptl1","protein_coding",153.702844025296,0.420005774701197,0.1462553344031,0.00184909556211952,0.00694324987342592
"ENSMUSG00000026347","Tmem163","protein_coding",0.511840165431879,0.0543994569540943,0.374203050233955,0.308488218021653,NA
"ENSMUSG00000026348","Acmsd","protein_coding",5.94382482542995,-0.24657141766533,0.406693913655184,0.176845563047426,0.324812220493366
"ENSMUSG00000026510","Trp53bp2","protein_coding",1110.30307359376,-0.00335823248042936,0.0751065645105693,0.960050710393622,0.978670409516199
"ENSMUSG00000026349","Ccnt2","protein_coding",1798.01335155379,0.0513024505460691,0.0802604926292113,0.514122779552967,0.677751837352427
"ENSMUSG00000041872","Il17f","protein_coding",0.706937256026333,0.064373129387258,0.37290159501001,0.307765415600784,NA
"ENSMUSG00000052331","Ankrd44","protein_coding",939.262862075818,0.103609625103836,0.108659580519268,0.319639493940666,0.493958743512929
"ENSMUSG00000026234","Ncl","protein_coding",17358.341408851,0.115756441265231,0.0375106561013517,0.00195003671619405,0.00728274414177522
"ENSMUSG00000026509","Capn2","protein_coding",10540.7919795499,-0.135696863748272,0.0333023046196241,4.23461618815482e-05,0.000221306115305404
"ENSMUSG00000051590","Map3k19","protein_coding",4.7279241228567,-0.0976419380540143,0.358785602457344,0.46033045873969,0.631422119325094
"ENSMUSG00000041859","Mcm3","protein_coding",843.585329408722,-0.0237050382860269,0.0905676058165391,0.785198104037777,0.87365524668258
"ENSMUSG00000026592","Tex35","protein_coding",2.64025121378985,-0.154768996280526,0.40296137019814,0.114223246908147,NA
"ENSMUSG00000025982","Sf3b1","protein_coding",7529.41148606961,0.0232599014177414,0.0679482402061226,0.742949113804103,0.846695802005021
"ENSMUSG00000026238","Ptma","protein_coding",3109.05847424849,0.439592642034963,0.0897598234154519,3.41100488003065e-07,2.41463240191644e-06
"ENSMUSG00000025931","Paqr8","protein_coding",892.547562887875,0.932174869222755,0.0689652624555116,2.35213311371624e-42,1.27251715492894e-40
"ENSMUSG00000041809","Efhc1","protein_coding",39.0321913065083,0.030204237942313,0.209771705266777,0.859298043960405,0.92070388050041
