"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","symbol"
1782.99231718951,-1.48225274686497,0.0649111146467648,-22.8351146784512,2.05454628056722e-115,6.21757068156654e-113,"ENSMUSG00000022707","Gbe1"
3747.88396115105,-0.953260638312645,0.0418229002081132,-22.7927913551945,5.40576206636758e-115,1.61075076463703e-112,"ENSMUSG00000046985","Tapt1"
14975.0411758568,-1.1676780335821,0.0513409564347041,-22.7435972110719,1.66045982673557e-114,4.8726948370022e-112,"ENSMUSG00000031924","Cyb5b"
1752.08079697641,-2.17727502463003,0.0957733082581217,-22.7336307393913,2.08372039429541e-114,6.02350695473337e-112,"ENSMUSG00000079017","Ifi27l2a"
12862.6860483042,-1.15140016703157,0.0508068577914444,-22.6622983014993,1.05527521248364e-113,3.0056721052034e-111,"ENSMUSG00000063684","Hadhb-ps"
721.301846726165,1.93589395442044,0.0857548420655005,22.5747480584453,7.67458753292672e-113,2.15422335272065e-110,"ENSMUSG00000031548","Sfrp1"
254.924237568995,-3.48169695325975,0.154749523732619,-22.4989186995854,4.25304267944902e-112,1.17675615165098e-109,"ENSMUSG00000050737","Ptges"
9226.65937983051,-1.3797992058268,0.0615344708506526,-22.4231912089672,2.33807316541073e-111,6.37800015037676e-109,"ENSMUSG00000033105","Lss"
1644.36914295178,1.40899913324002,0.0631044468337034,22.3280482428298,1.97360173059432e-110,5.30898865529872e-108,"ENSMUSG00000026566","Mpzl1"
3309.43230282085,-1.87492770378543,0.0841554874485576,-22.2793279515079,5.86309754604642e-110,1.55556812701133e-107,"ENSMUSG00000056973","Ces1d"
113361.479921898,-0.959120671735617,0.0433522635847579,-22.1238890989035,1.86166932449357e-108,4.87254209145831e-106,"ENSMUSG00000015568","Lpl"
1019.49853550992,-1.31237674388289,0.0603166342861645,-21.7581229359796,5.78690808560338e-105,1.49441114402622e-102,"ENSMUSG00000107066","Gm4482"
4237.1074896658,-1.51921823765182,0.0700023305000157,-21.7023951459941,1.94749929409219e-104,4.96304820104967e-102,"ENSMUSG00000039956","Mrap"
1703.94992963139,-1.67282994931374,0.0772262689737637,-21.6614109621436,4.74477270397394e-104,1.19346438611126e-101,"ENSMUSG00000039096","Rsad1"
1416.71228693854,-1.44806485211193,0.0669520257054299,-21.628394911948,9.71034330531301e-104,2.38063201439623e-101,"ENSMUSG00000079588","Tmem182"
1194.43258358275,-1.84528505804458,0.0853175836034397,-21.6284261708765,9.70376658076786e-104,2.38063201439623e-101,"ENSMUSG00000006014","Prg4"
13240.9027487006,-0.707621812501934,0.0327285165642269,-21.6209558753843,1.1408981995504e-103,2.76211454111153e-101,"ENSMUSG00000004789","Dlst"
525.864382667715,-2.99083071459985,0.139013076210291,-21.5147437646477,1.13303653171644e-102,2.70921624028198e-100,"ENSMUSG00000047963","Stbd1"
1892.28797971964,-1.75432143749867,0.0817294531963469,-21.4649843953328,3.30861234096884e-102,7.81478095364444e-100,"ENSMUSG00000028680","Plk3"
779.350596316064,1.58407020163479,0.0740574689111577,21.3897426542501,1.66474551025818e-101,3.88467361960006e-99,"ENSMUSG00000008206","Cers4"
5048.36175349946,1.26098172540327,0.0590418946932231,21.3574061597316,3.32784552174233e-101,7.67306096013159e-99,"ENSMUSG00000031740","Mmp2"
6197.36561050602,-1.81539173998814,0.0852401572787854,-21.2973767053332,1.20059120568187e-100,2.73565299666429e-98,"ENSMUSG00000009633","G0s2"
13531.2708256846,-0.730581419093653,0.0344074249801808,-21.2332489139911,4.70918127125824e-100,1.06055142862476e-97,"ENSMUSG00000018574","Acadvl"
5632.26860694475,-1.07776029488507,0.0507820366918985,-21.2232585593994,5.8244256715972e-100,1.29663765985626e-97,"ENSMUSG00000025059","Gk"
15875.293439391,1.01448926372027,0.0478258602498025,21.2121487919177,7.37654564628734e-100,1.62351063724197e-97,"ENSMUSG00000017466","Timp2"
2742.96960378271,1.39052344240678,0.0668026086824418,20.8154063117039,3.13873361384438e-96,6.83044861044247e-94,"ENSMUSG00000021186","Fbln5"
1419.95645930262,-1.62048241061381,0.0779241271281699,-20.7956440493512,4.73948829671457e-96,1.01993788145298e-93,"ENSMUSG00000002108","Nr1h3"
2415.74406512321,-2.58344350661996,0.125194555943255,-20.6354300884371,1.31966199763197e-94,2.80870478792704e-92,"ENSMUSG00000042010","Acacb"
2275.05263429601,-1.46365916764317,0.0709963070187084,-20.6159901705517,1.97244892916119e-94,4.15243378912978e-92,"ENSMUSG00000026489","Coq8a"
294.768357098282,-2.64422184008079,0.128342445341853,-20.6028631684369,2.58687309386887e-94,5.38737183677981e-92,"ENSMUSG00000040488","Ltbp4"
2632.22917330051,-1.37982066287785,0.0670473250100472,-20.5798018440121,4.16379941146923e-94,8.57919861716341e-92,"ENSMUSG00000113637","Gm7049"
734.458437196566,-1.69933688408363,0.0826412694346414,-20.5628119668175,5.91063930685959e-94,1.20502381152902e-91,"ENSMUSG00000025375","Aatk"
45974.6039411272,-1.03593958929819,0.0505568350900195,-20.4905941492113,2.6118645145134e-93,5.26943665803078e-91,"ENSMUSG00000028494","Plin2"
6168.68645654269,0.960802629939566,0.0471453231266223,20.3795958160909,2.53741737358566e-92,5.0664638857327e-90,"ENSMUSG00000033161","Atp1a1"
2900.59422866127,-1.02444653140305,0.0505897181045624,-20.2500936906912,3.54565003570699e-91,7.00736223383397e-89,"ENSMUSG00000030654","Arl6ip1"
5403.31010676917,0.848087394619841,0.0419020101998338,20.2397782487105,4.37131573743739e-91,8.5518831517866e-89,"ENSMUSG00000022043","Trim35"
277.094765133211,-3.87407154286679,0.192119674330683,-20.1648871015604,1.99200951417165e-90,3.85812402704765e-88,"ENSMUSG00000026834","Acvr1c"
8264.96082493542,-0.970079119254026,0.0481594611956078,-20.1430642114928,3.09577869321118e-90,5.93653878515981e-88,"ENSMUSG00000024507","Hsd17b4"
15941.9732205912,-0.904246385632825,0.0450002775357859,-20.0942401947129,8.28733000668841e-90,1.57361772127001e-87,"ENSMUSG00000000168","Dlat"
32279.2102968523,1.0287011416724,0.0512032779974096,20.0905329093274,8.92985058803323e-90,1.67915870086435e-87,"ENSMUSG00000022816","Fstl1"
193.20933559623,-3.59599658919386,0.181233348174744,-19.8418040907495,1.29719186967868e-87,2.4157703973016e-85,"ENSMUSG00000005373","Mlxipl"
607.861496113594,-1.76935773199711,0.0892086057609277,-19.8339354920405,1.51693631588336e-87,2.79809738724085e-85,"ENSMUSG00000034981","Parm1"
1645.40802122761,1.27964910687864,0.064570449411098,19.8178751820597,2.08737835124642e-87,3.81399470820196e-85,"ENSMUSG00000022037","Clu"
10759.6959493245,-1.10183219584351,0.0557173805517124,-19.7753768201805,4.85189333578921e-87,8.78238038575377e-85,"ENSMUSG00000019577","Pdk4"
6355.57634692613,-1.11198155162616,0.0562337456595656,-19.774275011983,4.95904166273292e-87,8.89321471516771e-85,"ENSMUSG00000030671","Pde3b"
2337.28075092809,1.18133912582965,0.0598441872866485,19.7402484584031,9.72984096716902e-87,1.7288766958911e-84,"ENSMUSG00000029802","Abcg2"
485.082208322076,-2.52988160530441,0.128210232588831,-19.7322908961387,1.13890378084862e-86,2.00529894795237e-84,"ENSMUSG00000041957","Pkp2"
1986.60599314216,-1.42972636772712,0.0725207523826396,-19.7147205558968,1.61204123023499e-86,2.81279410335056e-84,"ENSMUSG00000006494","Pdk1"
23378.1527656619,-1.3947072646029,0.0709172154151527,-19.6666952648693,4.16026910372818e-86,7.19429392866138e-84,"ENSMUSG00000030747","Dgat2"
391.669637925467,1.88443687500164,0.0958557115783557,19.6590984926468,4.83237800373088e-86,8.2826103695805e-84,"ENSMUSG00000036158","Prickle1"
206.921816448993,2.98851705215722,0.152079135764191,19.6510654610184,5.66119608885872e-86,9.61807419728208e-84,"ENSMUSG00000057880","Abat"
924.159842001906,2.04615955229679,0.104406049478108,19.5980938128096,1.60525374630893e-85,2.70352648334881e-83,"ENSMUSG00000029675","Eln"
7010.46876798638,1.45412121566528,0.0743219736803377,19.5651587768582,3.06447627771392e-85,5.11661866782441e-83,"ENSMUSG00000064080","Fbln2"
419.092850610759,-1.7163098643104,0.0877422282480501,-19.5608192153308,3.33673291140251e-85,5.52357632718323e-83,"ENSMUSG00000067279","Ppp1r3c"
12323.512325036,-1.10893269130581,0.0567986178142837,-19.5239379755988,6.87311068450674e-85,1.12812209947056e-82,"ENSMUSG00000029998","Pcyox1"
14138.7046461441,-0.61548737280818,0.0316160636063381,-19.4675523326311,2.06925576956939e-84,3.36784418025377e-82,"ENSMUSG00000045954","Cavin2"
1866.40973652979,1.13662064619719,0.0586703034110782,19.3730146277472,1.30394653847408e-83,2.10456971309716e-81,"ENSMUSG00000019278","Dpep1"
84774.4397076419,-1.01936480360359,0.0526260801372692,-19.3699549908466,1.38378471022379e-83,2.21497043534004e-81,"ENSMUSG00000030278","Cidec"
457.816708372871,1.80021060388686,0.0930237930191027,19.3521522339686,1.95505258607165e-83,3.10372610549473e-81,"ENSMUSG00000043822","Adamtsl5"
1133.66423919842,-1.4573578139758,0.0755270226212162,-19.295846220296,5.82042244202267e-83,9.16503592334107e-81,"ENSMUSG00000033849","B3galt2"
2920.95588191628,-0.984690936047492,0.0511024444031845,-19.2689595878927,9.78840656914411e-83,1.52888595509019e-80,"ENSMUSG00000022419","Deptor"
10043.2328713083,-0.877489959167258,0.0456108513998619,-19.2386226574564,1.75818452602078e-82,2.72420143199764e-80,"ENSMUSG00000001918","Slc1a5"
607.208035614262,-2.1422793426979,0.111555539100297,-19.2037021198188,3.4463033146378e-82,5.29746052364325e-80,"ENSMUSG00000004098","Col5a3"
997.567866615069,-1.69241937474574,0.0882102281934062,-19.1862033395381,4.82638222711615e-82,7.36042291140044e-80,"ENSMUSG00000066026","Dhrs3"
3397.62099692253,-1.93701175720523,0.101251800243699,-19.130640171761,1.40340198828484e-81,2.1235226335235e-79,"ENSMUSG00000050335","Lgals3"
3231.44809643607,-1.0534189916173,0.0554067186415493,-19.0124775017329,1.34450062864627e-80,2.01862699035821e-78,"ENSMUSG00000038967","Pdk2"
537.058866498521,-2.11708771342729,0.111529915975464,-18.9822407280666,2.39174791113353e-80,3.56333642637185e-78,"ENSMUSG00000102525","Gm37784"
4160.6550736188,-0.965465200312468,0.0509712800818139,-18.941356755467,5.20386904644179e-80,7.69378135049501e-78,"ENSMUSG00000028300","C9orf72"
1557.39076504486,-0.981469266298044,0.0518194287744324,-18.9401791858867,5.32156960198305e-80,7.80819394327331e-78,"ENSMUSG00000024601","Isoc1"
1147.87416149765,1.33675634774439,0.0707126653957516,18.9040582795611,1.05608184978959e-79,1.5379092681748e-77,"ENSMUSG00000031875","Cmtm3"
1605.27138832132,1.05630773677429,0.0561225486986905,18.8214498675991,5.03867436784828e-79,7.28276456391683e-77,"ENSMUSG00000005142","Man2b1"
376.809728722821,2.33697403492009,0.124939896422977,18.7047860757654,4.52545139764348e-78,6.49251427181919e-76,"ENSMUSG00000016918","Sulf1"
2083.01928160644,-1.15732741557943,0.0619724575410779,-18.6748672152028,7.92868676967957e-78,1.12913827467025e-75,"ENSMUSG00000005057","Sh2b2"
1456.37761223304,1.21936258028325,0.0654749877270711,18.6233342320902,2.07859825243656e-77,2.93856138344462e-75,"ENSMUSG00000022912","Pros1"
1555.58041024013,-1.59855782505389,0.0859660141366147,-18.5952302326534,3.51201737322148e-77,4.92904003511258e-75,"ENSMUSG00000037204","Atg101"
9454.83534238814,-0.950254202054484,0.051129039941946,-18.5854106224846,4.21759693657731e-77,5.87672068112441e-75,"ENSMUSG00000028961","Pgd"
2012.96433483808,-1.06427721491603,0.0572749711925576,-18.5818900080795,4.50361204668367e-77,6.23042558001209e-75,"ENSMUSG00000025911","Adhfe1"
14119.0359373494,-0.695544363435801,0.037679174846198,-18.4596495617256,4.36162238728496e-76,5.99119875155568e-74,"ENSMUSG00000027187","Cat"
7126.46615307294,-0.69279056916342,0.037563706796187,-18.4430831845845,5.92635309285046e-76,8.08321173960055e-74,"ENSMUSG00000031400","G6pdx"
2954.4151982088,-1.32802125671024,0.0720569697072326,-18.4301568898329,7.52644840054996e-76,1.01938638197099e-73,"ENSMUSG00000032602","Slc25a20"
335.302815396764,2.14948213568844,0.116797007224742,18.4035720329064,1.22983867446744e-75,1.65413301715871e-73,"ENSMUSG00000035873","Pawr"
14670.7292854468,-0.862598177840047,0.0469086396472967,-18.3888977451888,1.61224509803109e-75,2.15351469370111e-73,"ENSMUSG00000021957","Tkt"
5160.72156379934,-0.9421618936132,0.051320049419127,-18.3585539039262,2.82017499122956e-75,3.74117460480371e-73,"ENSMUSG00000056666","Retsat"
6884.21881973203,1.07756063572035,0.0594977510192771,18.1109473427193,2.61214364286896e-73,3.4416325221147e-71,"ENSMUSG00000034993","Vat1"
3034.88694081828,-1.31101227933453,0.0724555158177193,-18.0940300339967,3.55141282856736e-73,4.64755159889815e-71,"ENSMUSG00000002550","Uck1"
22809.684015922,1.3276272154086,0.0736997135325729,18.0140078132302,1.51268874691927e-72,1.96629232552567e-70,"ENSMUSG00000027750","Postn"
1023.49168311702,-1.44340881638959,0.0801808171507183,-18.0019220018221,1.88173951404609e-72,2.42970206053631e-70,"ENSMUSG00000098188","Sowahc"
5225.45780999841,1.32790961444126,0.073826838498385,17.9868140292951,2.47165885644693e-72,3.1702707769314e-70,"ENSMUSG00000051920","Rspo2"
1692.35465464419,-1.04346951605323,0.0580631159106774,-17.9712972631106,3.26978462042385e-72,4.16639398212955e-70,"ENSMUSG00000090150","Acad11"
4325.73283775845,-1.43434102452445,0.0800730701283424,-17.9129015813364,9.35302676276465e-72,1.18398315255703e-69,"ENSMUSG00000021760","Gpx8"
14962.4207928797,-0.61333061656421,0.0344039245733866,-17.8273445302998,4.3352884321027e-71,5.45232898395878e-69,"ENSMUSG00000001211","Agpat3"
404.777314922547,2.03882868617918,0.114374528945984,17.8258979946668,4.44889445579535e-71,5.55910889160286e-69,"ENSMUSG00000030319","Cand2"
6830.15105145796,1.15707918584671,0.0650567046917958,17.7857023550199,9.12132047211589e-71,1.132447018615e-68,"ENSMUSG00000029718","Pcolce"
2993.31918204206,1.08813966459805,0.061336071655089,17.740615517684,2.03691524858218e-70,2.51280092576686e-68,"ENSMUSG00000046546","Fam43a"
591.88811114633,-1.53982391510947,0.0871423985273802,-17.6702034960129,7.11398170186239e-70,8.72048086086524e-68,"ENSMUSG00000022217","Emc9"
1664.43962539539,-1.3864935839787,0.0785258076358927,-17.6565338927499,9.0637446921118e-70,1.10406671192969e-67,"ENSMUSG00000021226","Acot2"
23666.9440572894,-0.787264481971062,0.0446081857162011,-17.6484308727476,1.04622851879932e-69,1.26645962200657e-67,"ENSMUSG00000030546","Plin1"
2404.66136995258,-1.54976837695288,0.0880128311731918,-17.6084368187548,2.12225393242009e-69,2.55303193559704e-67,"ENSMUSG00000027111","Itga6"
4567.40300043179,1.58620612409454,0.0900953785083163,17.6058544883978,2.22129842002798e-69,2.65568566661122e-67,"ENSMUSG00000037362","Ccn3"
18758.0545813464,-0.717180486015384,0.0409010799334809,-17.5345122227033,7.81170399059903e-69,9.28202962514859e-67,"ENSMUSG00000027195","Hsd17b12"
34400.1992819998,-0.558648610117925,0.0319068641469567,-17.5087281390267,1.22909616370849e-68,1.45153259138451e-66,"ENSMUSG00000005683","Cs"
524.503733477496,-2.8529238676396,0.16299728951213,-17.5028914663473,1.36177095712295e-68,1.59847150894287e-66,"ENSMUSG00000028527","Ak4"
2312.60880847834,-0.932395137512134,0.0532776715186715,-17.5006735642598,1.4158487535599e-68,1.65193726861133e-66,"ENSMUSG00000028990","Lzic"
3718.88828601181,-0.80600939160702,0.046086117514659,-17.4892014140841,1.73166825297972e-68,2.00832040261744e-66,"ENSMUSG00000042524","Sun2"
8569.77220475801,-1.00288354336717,0.0573559276305402,-17.4852641182489,1.85551329051078e-68,2.13914175063171e-66,"ENSMUSG00000028223","Decr1"
29520.7288264181,-0.606799066483192,0.0347043837014189,-17.4847959181129,1.870815556979e-68,2.14402104778516e-66,"ENSMUSG00000024359","Hspa9"
2788.01731019087,-0.789145969094981,0.0451849134881818,-17.4648108887358,2.65579806719863e-68,3.02573511561783e-66,"ENSMUSG00000007655","Cav1"
210.705453416054,-2.8477687660626,0.163069092634571,-17.4635715453713,2.71409845167068e-68,3.07407361473436e-66,"ENSMUSG00000021550","Qng1"
6350.32743229786,-0.867575414870844,0.0497230008730911,-17.4481708593005,3.55433787670508e-68,4.0023497672107e-66,"ENSMUSG00000032786","Alas1"
10619.2859429426,-2.05967730883485,0.118181177713483,-17.4281332161734,5.04667643603552e-68,5.64994388515237e-66,"ENSMUSG00000024164","C3"
1613.4413688093,-1.62543601209484,0.093431210477582,-17.3971417451008,8.67236403024341e-68,9.65323830676749e-66,"ENSMUSG00000071657","Bscl2"
940.310848973784,-1.81508669673198,0.10453241002249,-17.363865392001,1.54932323207126e-67,1.71470242050035e-65,"ENSMUSG00000041653","Pnpla3"
26625.7842717064,0.861391716998538,0.0496504097439485,17.3491361187312,2.00232687637711e-67,2.203469712595e-65,"ENSMUSG00000018593","Sparc"
730.969374692565,-1.30384710103192,0.075172808758332,-17.3446638827022,2.16440500620081e-67,2.36837266441228e-65,"ENSMUSG00000025271","Pfkfb1"
5736.32577337471,1.00595157973423,0.0580843550518819,17.31880432925,3.39335350493244e-67,3.69227363390626e-65,"ENSMUSG00000017760","Ctsa"
1492.54563111821,1.48914917106943,0.0863489409124656,17.2457143693173,1.20513857052527e-66,1.30397339854377e-64,"ENSMUSG00000074934","Grem1"
700.242914144333,-1.33768313219478,0.0778037421732459,-17.1930436098583,2.99394178547798e-66,3.2214813611743e-64,"ENSMUSG00000006638","Abhd1"
1735.77674875421,0.907419229760046,0.0527819059669496,17.1918617400486,3.05560732191565e-66,3.26966865253383e-64,"ENSMUSG00000027775","Mfsd1"
742.562074359844,-1.75637839274421,0.102840851043904,-17.078606165894,2.14174153499359e-65,2.2791895631734e-63,"ENSMUSG00000026628","Atf3"
1745.02016776993,-0.959901348757781,0.056301459984978,-17.049315399883,3.53651124659853e-65,3.74290436197379e-63,"ENSMUSG00000032883","Acsl3"
1498.9052657008,-0.963017280975032,0.0565294467075254,-17.0356749811746,4.4655949188371e-65,4.70052404282809e-63,"ENSMUSG00000033610","Pank1"
