"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","symbol"
607.208035614262,-2.6697798795894,0.101592262167811,-26.279362449666,3.30180955226665e-152,1.93786204267577e-149,"ENSMUSG00000004098","Col5a3"
1133.66423919842,-2.23502768151635,0.0857247206033279,-26.0721489179118,7.54710919449615e-150,4.29918855526475e-147,"ENSMUSG00000033849","B3galt2"
1342.76008054298,-2.87110742022795,0.111022329696592,-25.8606302720747,1.84763567618111e-147,1.02242879360788e-144,"ENSMUSG00000025969","Nrp2"
1596.65980183317,-1.73169007978264,0.0670409245164289,-25.8303430669169,4.04654220604501e-147,2.17703970685222e-144,"ENSMUSG00000057963","Itpk1"
9800.40645150076,-1.4718326766392,0.0569883073997436,-25.82692386905,4.4207436777367e-147,2.31408009595688e-144,"ENSMUSG00000021238","Aldh6a1"
2788.01731019087,-1.13008152436536,0.0440370886087015,-25.6620398865801,3.10302027823191e-145,1.58156044075778e-142,"ENSMUSG00000007655","Cav1"
1120.76280968675,-2.84901959919977,0.112440878483855,-25.3379343670714,1.22066223001142e-141,6.06199642842592e-139,"ENSMUSG00000022235","Cmbl"
19770.9029958525,-1.09007462289409,0.0432180585166509,-25.222665254019,2.26006066920629e-140,1.09432137602969e-137,"ENSMUSG00000093930","Hmgcs1"
419.090570482373,3.75408625249781,0.151564774436614,24.7688571863234,1.94224112545004e-135,9.17495758968691e-133,"ENSMUSG00000038591","Colec10"
3648.83988118887,-1.39838628529878,0.0566095257313682,-24.7023140934727,1.00997063902155e-134,4.65740746108795e-132,"ENSMUSG00000021033","Gstz1"
1419.95645930262,-2.12324275398963,0.0868368481015772,-24.4509422026231,4.91759282031733e-132,2.21497529636991e-129,"ENSMUSG00000002108","Nr1h3"
753.704728084465,-2.18959957148659,0.0901218807051808,-24.2959817788259,2.16172714579914e-130,9.51552985450856e-128,"ENSMUSG00000049265","Kcnk3"
6303.79510224129,-1.5787328829821,0.0651357346912271,-24.2375846448345,8.93893502917465e-130,3.84731763655677e-127,"ENSMUSG00000033022","Cdo1"
5854.09593892853,-1.2524639678632,0.0520536327494171,-24.0610290139112,6.39955559181147e-128,2.6944911457001e-125,"ENSMUSG00000026626","Ppp2r5a"
113361.479921898,-1.03553329828301,0.043442700091658,-23.8367618978144,1.38923756877331e-125,5.7248411131918e-123,"ENSMUSG00000015568","Lpl"
2073.98499186706,-2.00925717699287,0.0852285161407492,-23.5749402661747,6.96777017744824e-123,2.81149526660037e-120,"ENSMUSG00000038007","Acer2"
1416.71228693854,-1.90967702947489,0.0810245475888095,-23.5691168455058,7.99495934579867e-123,3.16013005325365e-120,"ENSMUSG00000079588","Tmem182"
2472.1027576612,1.04985658881454,0.0446981113376739,23.4877169839091,5.44601040563711e-122,2.10956659072759e-119,"ENSMUSG00000025007","Aldh18a1"
1054.25175529311,-2.59596494410411,0.110922718210579,-23.4033657485372,3.94931984549854e-121,1.49981228956109e-118,"ENSMUSG00000025202","Scd3"
4317.43741876395,-1.24663026766393,0.053479446334346,-23.3104557565943,3.47297668765704e-120,1.2935502401258e-117,"ENSMUSG00000031349","Nsdhl"
3309.43230282085,-2.11469144818974,0.0908282132525475,-23.2823191436107,6.69724907270413e-120,2.44740226490818e-117,"ENSMUSG00000056973","Ces1d"
1678.49601231335,-1.65401797828031,0.0714927996295695,-23.1354484206855,2.03712023302221e-118,7.306471235773e-116,"ENSMUSG00000018566","Slc2a4"
3314.46516133369,-2.04404101960966,0.0890187785272065,-22.9619081886744,1.12046211024316e-116,3.94565639112537e-114,"ENSMUSG00000019883","Echdc1"
14975.0411758568,-1.18453740351582,0.0516091467142998,-22.9520827010227,1.40457007606597e-116,4.85780593450818e-114,"ENSMUSG00000031924","Cyb5b"
1030.71040578424,1.86435116445392,0.0818972716763466,22.7645088327451,1.03082031495371e-114,3.50261892281115e-112,"ENSMUSG00000026249","Serpine2"
10659.8300235408,1.2077068128398,0.0533776351494254,22.6257084911864,2.42044405457773e-113,8.08261387052784e-111,"ENSMUSG00000000957","Mmp14"
806.200270230709,2.29328691798042,0.103375898937007,22.18396107373,4.90633878668706e-109,1.61060965458568e-106,"ENSMUSG00000021913","Ogdhl"
1633.14594669645,-1.38821679018769,0.0625935723757461,-22.1782642769499,5.56860786209297e-109,1.79754661788361e-106,"ENSMUSG00000051855","Mest"
294.768357098282,-2.92110665478145,0.132045348833325,-22.1219958187897,1.9414667270207e-108,6.16431599490768e-106,"ENSMUSG00000040488","Ltbp4"
2403.10225565667,-3.19071713949983,0.144258283139151,-22.118086185887,2.11721385159779e-108,6.61390288350742e-106,"ENSMUSG00000035686","Thrsp"
29484.6309798183,-0.856000209263075,0.0390441851465136,-21.9238845951306,1.53760220892074e-106,4.72702850513918e-104,"ENSMUSG00000002944","Cd36"
4567.40300043179,1.99119787514783,0.0908998799214434,21.9053961002879,2.30765785148321e-106,6.98354957305105e-104,"ENSMUSG00000037362","Ccn3"
5231.17690509031,-1.12819245877127,0.0516782319601896,-21.8310963045403,1.17566950575305e-105,3.4500556041553e-103,"ENSMUSG00000022351","Sqle"
526.558600128307,-3.14899427608738,0.144239766458987,-21.8316651045241,1.16113054984663e-105,3.4500556041553e-103,"ENSMUSG00000053846","Lipg"
568.074114233758,-2.86392546460895,0.131808432695921,-21.7279380843254,1.11706603837703e-104,3.22915448228154e-102,"ENSMUSG00000027513","Pck1"
252.541535898624,3.83500980057896,0.17687670752078,21.6818248956177,3.04561412799612e-104,8.67462565162189e-102,"ENSMUSG00000019124","Scrn1"
631.241752770976,-2.29387610147921,0.106231041097981,-21.593275164869,2.07755520180523e-103,5.83160712298026e-101,"ENSMUSG00000004360","9330159F19Rik"
843.482361256065,-1.93059615083713,0.0894388932363471,-21.5856444660537,2.45048613932592e-103,6.78014507806636e-101,"ENSMUSG00000033685","Ucp2"
1752.08079697641,-2.21956640239811,0.102967703674398,-21.5559473814894,4.65642064649793e-103,1.27021908565313e-100,"ENSMUSG00000079017","Ifi27l2a"
6081.20888386061,-1.96688936835353,0.0915435763698985,-21.4858261644264,2.11272186579082e-102,5.68322181897729e-100,"ENSMUSG00000052974","Cyp2f2"
12845.5986710731,-0.829621760251636,0.038951991438957,-21.298571128302,1.17036946463047e-100,3.10516654670725e-98,"ENSMUSG00000024747","Aldh1a7"
1745.02016776993,-1.24729800100171,0.058776513268167,-21.2210274418786,6.10747946781338e-100,1.59850895044067e-97,"ENSMUSG00000032883","Acsl3"
411.450333224302,-1.98882959834357,0.0940666289256304,-21.1427752972412,3.21599336684432e-99,8.30498127053877e-97,"ENSMUSG00000001435","Col18a1"
1708.47030663755,-1.24791052850987,0.0591450270900073,-21.099162345649,8.09575489359647e-99,2.06313922077864e-96,"ENSMUSG00000043122","A530016L24Rik"
624.038408011898,-2.43355410021609,0.115396612369108,-21.0886095376189,1.01192304681019e-98,2.54531500917139e-96,"ENSMUSG00000031725","Ces1f"
391.669637925467,2.11401907493189,0.100578506747694,21.0185967488561,4.4334790550683e-98,1.1008669530585e-95,"ENSMUSG00000036158","Prickle1"
768.618586260436,-2.23592844606034,0.106741981444607,-20.9470389794164,1.99666472962368e-97,4.89511423839891e-95,"ENSMUSG00000030162","Olr1"
2900.59422866127,-1.08218457758626,0.0517701260493854,-20.9036496560569,4.96036263595881e-97,1.20090379416563e-94,"ENSMUSG00000030654","Arl6ip1"
2208.13092603797,1.27557907048475,0.0614008321376961,20.7746218752243,7.34400721328626e-96,1.75603372477689e-93,"ENSMUSG00000031451","Gas6"
457.816708372871,1.81748908903092,0.0878722747560953,20.6833053323779,4.89679953721231e-95,1.15660016386254e-92,"ENSMUSG00000043822","Adamtsl5"
9976.17643641632,-1.14626451440159,0.0555350306953647,-20.6403867981884,1.19105617933482e-94,2.77932241944057e-92,"ENSMUSG00000032418","Me1"
4160.6550736188,-1.07992432959492,0.0526476410302287,-20.5123023266107,1.67190113507843e-93,3.85492633145226e-91,"ENSMUSG00000028300","C9orf72"
1782.99231718951,-1.36562673783163,0.0666191440488351,-20.4990135692911,2.19701825437912e-93,5.00609994715468e-91,"ENSMUSG00000022707","Gbe1"
326.196795128069,-2.38525055205004,0.116388255281454,-20.4939110589976,2.43983956888274e-93,5.4947456709443e-91,"ENSMUSG00000030244","Gys2"
10273.8603477776,-0.765145677324604,0.0374694478325361,-20.4205218273913,1.09884222129119e-92,2.44625013126065e-90,"ENSMUSG00000004270","Lpcat3"
6643.3232690518,-1.07496231137954,0.0530222219873464,-20.2738073035883,2.19037495305998e-91,4.82081614668927e-89,"ENSMUSG00000001467","Cyp51"
5910.53281401216,-1.09327251236043,0.0542326919916294,-20.1589202418565,2.24732741506771e-90,4.89058846910465e-88,"ENSMUSG00000000628","Hk2"
24452.5980033887,-0.78566399946556,0.0390380842878798,-20.1255777223035,4.4060663903995e-90,9.48185487213971e-88,"ENSMUSG00000025745","Hadha"
23666.9440572894,-0.898272302229549,0.0447956903559985,-20.0526500449225,1.9137450487634e-89,4.07312242906038e-87,"ENSMUSG00000030546","Plin1"
5403.31010676917,0.823172667825326,0.0411894648342734,19.9850294520062,7.43433470216985e-89,1.56508907077854e-86,"ENSMUSG00000022043","Trim35"
6355.57634692613,-1.14895900064064,0.0576148717896982,-19.9420560169689,1.75692994246968e-88,3.6589482930917e-86,"ENSMUSG00000030671","Pde3b"
2315.56008143179,-1.33856169552421,0.0671519064362456,-19.9333387026778,2.09134241631035e-88,4.30905531054244e-86,"ENSMUSG00000028645","Slc2a1"
254.924237568995,-3.67788029439103,0.184860871182446,-19.8953963100239,4.46067769455628e-88,9.09414795664906e-86,"ENSMUSG00000050737","Ptges"
3747.88396115105,-0.822182789917739,0.0414601189865497,-19.8306905531185,1.61803129592768e-87,3.2643781395341e-85,"ENSMUSG00000046985","Tapt1"
2083.01928160644,-1.28231697220782,0.0647650073201948,-19.7995341198391,3.00459515351351e-87,5.99927824054119e-85,"ENSMUSG00000005057","Sh2b2"
2415.74406512321,-2.50674482692381,0.126713840788762,-19.782723113118,4.19417546731673e-87,8.28906025010106e-85,"ENSMUSG00000042010","Acacb"
46942.1599685032,-0.964747292568596,0.0488965485147267,-19.7303761077949,1.18287046530832e-86,2.31412476485773e-84,"ENSMUSG00000025203","Scd2"
4629.65002214562,-1.12083938295736,0.0568401658533375,-19.7191434284238,1.47708797483163e-86,2.86082398965389e-84,"ENSMUSG00000021792","Prxl2a"
865.384384797824,-5.09386395654632,0.259464724203121,-19.6322023049215,8.20787327921161e-86,1.57396128387891e-83,"ENSMUSG00000024526","Cidea"
2218.88652332267,1.29499666932835,0.0661604429679484,19.5735791847058,2.59780419557913e-85,4.93277173137026e-83,"ENSMUSG00000040618","Pck2"
250.212441325804,-3.59667040812912,0.184025247276838,-19.5444400230501,4.60011733030267e-85,8.65000703430117e-83,"ENSMUSG00000024173","Tpsab1"
1515.85347047264,1.53131127875474,0.0784380367887024,19.5225599906307,7.06102168794843e-85,1.31497950050178e-82,"ENSMUSG00000037206","Islr"
1023.49168311702,-1.71526436998576,0.0881189233145781,-19.4653350888366,2.16076898515518e-84,3.98569273376052e-82,"ENSMUSG00000098188","Sowahc"
45974.6039411272,-0.97747491685231,0.0505299295118853,-19.3444741818291,2.2690680347067e-83,4.145972612849e-81,"ENSMUSG00000028494","Plin2"
6138.06311385546,-1.16866264249597,0.0607172834408084,-19.2476108328409,1.47824659636567e-82,2.67576449330938e-80,"ENSMUSG00000031604","Msmo1"
3397.62099692253,-1.77228099704383,0.0926768984318784,-19.1232230149192,1.61793788285416e-81,2.90150193658514e-79,"ENSMUSG00000050335","Lgals3"
940.310848973784,-2.24940211850213,0.117834229060486,-19.0895475485945,3.08429115280628e-81,5.48041752729835e-79,"ENSMUSG00000041653","Pnpla3"
13240.9027487006,-0.627349826657985,0.0330508903376465,-18.9813291033617,2.43361174724043e-80,4.2849265745957e-78,"ENSMUSG00000004789","Dlst"
615.407374402969,-1.61309811606693,0.0851002067464686,-18.9552784621627,3.99434173359837e-80,6.96958654921922e-78,"ENSMUSG00000020467","Efemp1"
1866.40973652979,1.19788915708145,0.0633150968909594,18.9194870718503,7.88177901439926e-80,1.36298478527576e-77,"ENSMUSG00000019278","Dpep1"
8897.6853156044,-0.869630308804073,0.0459700719068343,-18.9173145207717,8.21341701733367e-80,1.40776513974972e-77,"ENSMUSG00000031985","Gnpat"
376.809728722821,2.17464179253692,0.114998348693343,18.9102001658812,9.39993048214241e-80,1.59699871559767e-77,"ENSMUSG00000016918","Sulf1"
10619.2859429426,-2.23524924374227,0.118508479035018,-18.861513217816,2.36357576557537e-79,3.9806726458838e-77,"ENSMUSG00000024164","C3"
2742.96960378271,1.202717873938,0.0644848127178253,18.6511803825947,1.2351991928932e-77,2.06235672137548e-75,"ENSMUSG00000021186","Fbln5"
1809.7745552775,1.0192885991884,0.054771528559896,18.6098256884277,2.6748628914054e-77,4.4279268786957e-75,"ENSMUSG00000040010","Slc7a5"
721.301846726165,1.57195222903445,0.0849925977091489,18.4951663015854,2.25844321150697e-76,3.70690916275144e-74,"ENSMUSG00000031548","Sfrp1"
2989.54837169738,-1.06002942164145,0.057348131518055,-18.484114365744,2.77213100413323e-76,4.51181792336575e-74,"ENSMUSG00000058258","Idi1"
591.88811114633,-1.69971186105701,0.0922322508597605,-18.4286065363561,7.74524388240279e-76,1.25008236261981e-73,"ENSMUSG00000022217","Emc9"
5793.93881347098,-0.941137223509949,0.0510711287888679,-18.4279698888326,7.83691790893023e-76,1.25442500876166e-73,"ENSMUSG00000005069","Pex5"
5551.86472502731,-1.10571433259584,0.0600293460779921,-18.4195631776375,9.15392331404469e-76,1.45322284218375e-73,"ENSMUSG00000032902","Slc16a1"
465.754182731299,-2.35244493056359,0.127741111972644,-18.4157229746628,9.82683931367035e-76,1.5473676733916e-73,"ENSMUSG00000029195","Klb"
11572.8992735575,0.944380872015523,0.0512918940217229,18.4118931466162,1.05470462448438e-75,1.64738057798496e-73,"ENSMUSG00000022032","Scara5"
14119.0359373494,-0.704795498250702,0.0383481959564861,-18.3788436632179,1.94061382726634e-75,3.00686468851955e-73,"ENSMUSG00000027187","Cat"
404.777314922547,2.18224093631869,0.118833870339005,18.3637958613421,2.56066404511332e-75,3.93610644648847e-73,"ENSMUSG00000030319","Cand2"
1303.53942340882,-1.50635852025314,0.0824815292023421,-18.2629800249917,1.63139217408681e-74,2.48793729352074e-72,"ENSMUSG00000028464","Tpm2"
2118.55527508131,0.994373903980723,0.0544758360719944,18.2534858697088,1.94118218817973e-74,2.93725129848945e-72,"ENSMUSG00000028893","Sesn2"
45582.2945987577,-0.597915349226859,0.0328167755839398,-18.2198079667362,3.59414079404046e-74,5.39622627123842e-72,"ENSMUSG00000022477","Aco2"
1962.5896059436,-1.0943486706976,0.0600698799364082,-18.2179267189498,3.71984429569407e-74,5.54199571684636e-72,"ENSMUSG00000083287","Idi1-ps1"
1147.44181518365,-1.78472918035572,0.0984524952893287,-18.1278206825619,1.92227818246181e-73,2.84203693419239e-71,"ENSMUSG00000041577","Prelp"
13549.5565150259,-1.1612557549927,0.0641242798774849,-18.1094549086771,2.68392801165644e-73,3.93805437346681e-71,"ENSMUSG00000003528","Slc25a1"
2404.66136995258,-1.61579602640684,0.0896791268592047,-18.0175262962097,1.41950243150316e-72,2.06713707468821e-70,"ENSMUSG00000027111","Itga6"
4419.27834733596,-0.92310732962302,0.0512396347937466,-18.0154939304071,1.47260754576633e-72,2.12846738405987e-70,"ENSMUSG00000023068","Nus1"
537.058866498521,-2.16976676755733,0.120731625555546,-17.9718177202796,3.23925028030722e-72,4.64724440214743e-70,"ENSMUSG00000102525","Gm37784"
5454.13681241044,-1.54098227845278,0.0858682127558534,-17.9458990585283,5.16676049122857e-72,7.35807479368493e-70,"ENSMUSG00000040111","Gramd1b"
17338.5664624572,-0.806618343915019,0.0449799759173394,-17.932831831599,6.53640687287507e-72,9.24066630028061e-70,"ENSMUSG00000003123","Lipe"
18758.0545813464,-0.736756336148766,0.0410991727508228,-17.9263057340738,7.3504348611193e-72,1.03161755355187e-69,"ENSMUSG00000027195","Hsd17b12"
14962.4207928797,-0.618785364045573,0.0346023865310587,-17.8827365994007,1.60749544477979e-71,2.23985408449604e-69,"ENSMUSG00000001211","Agpat3"
485.082208322076,-1.87553149095151,0.105561481845798,-17.7671955542576,1.2687717246261e-70,1.75525505446845e-68,"ENSMUSG00000041957","Pkp2"
92019.5871212037,-0.933408540754005,0.0526326882852662,-17.7343884791707,2.27558578617206e-70,3.12578336926102e-68,"ENSMUSG00000018796","Acsl1"
209.841065760607,-2.15927036613652,0.121856501226002,-17.7197797771316,2.95065188500987e-70,4.02452293724444e-68,"ENSMUSG00000022512","Cldn1"
14670.7292854468,-0.833499209355796,0.047158884183175,-17.6742775787126,6.61827557910359e-70,8.96382946965582e-68,"ENSMUSG00000021957","Tkt"
3963.07383582616,1.30068239885316,0.0739394833696745,17.5911751012669,2.87846203339849e-69,3.87153143492097e-67,"ENSMUSG00000072941","Sod3"
12862.6860483042,-0.902245426418484,0.0513094156114869,-17.5844027000864,3.24381566082463e-69,4.33284287716217e-67,"ENSMUSG00000063684","Hadhb-ps"
734.458437196566,-1.63959213511739,0.0934333240293541,-17.5482586341708,6.13318000004172e-69,8.13612535895945e-67,"ENSMUSG00000025375","Aatk"
1159.33758743725,2.67887663013043,0.152721736620128,17.5408994778113,6.98135796519541e-69,9.19829531087787e-67,"ENSMUSG00000056427","Slit3"
5383.06517817578,1.50903765149264,0.0861489527696656,17.5166105097914,1.0701411047677e-68,1.40043871061762e-66,"ENSMUSG00000017493","Igfbp4"
920.410978775335,-1.12465099110869,0.0643282189430398,-17.4830114930514,1.93029836146393e-68,2.5091287694519e-66,"ENSMUSG00000026123","Plekhb2"
5736.32577337471,1.01442181862878,0.0582760053046469,17.4071955228525,7.27620844307251e-68,9.39504034169523e-66,"ENSMUSG00000017760","Ctsa"
2846.37175582712,-1.25808423919511,0.0723216699986202,-17.3956746189504,8.89730065457065e-68,1.14121138462069e-65,"ENSMUSG00000003948","Mmd"
2632.22917330051,-1.18872606221871,0.0683561847000245,-17.3901757015161,9.79335696100852e-68,1.24787985276851e-65,"ENSMUSG00000113637","Gm7049"
330.119052811217,-3.62789103604888,0.209097716058811,-17.3502183784183,1.96495847879003e-67,2.48740626256244e-65,"ENSMUSG00000018507","Trpv2"
206.921816448993,3.12941848994591,0.180691679272985,17.3191067930586,3.37556581745594e-67,4.24532199691471e-65,"ENSMUSG00000057880","Abat"
13531.2708256846,-0.603775801601857,0.0349351671535788,-17.2827511872948,6.34480437730077e-67,7.92814007610073e-65,"ENSMUSG00000018574","Acadvl"
1759.31832615107,-1.8053077721398,0.104898331568455,-17.2100713628766,2.23156616288333e-66,2.77057522068746e-64,"ENSMUSG00000039092","Sptlc3"
1283.20305553478,-1.11048110349528,0.0646042146353777,-17.188988516659,3.21085202046381e-66,3.96100521862057e-64,"ENSMUSG00000021732","Fgf10"
5070.71105216986,-0.910877188965346,0.0530887722303397,-17.1576239324817,5.51231188124649e-66,6.75711750101152e-64,"ENSMUSG00000047446","Arl4a"
2012.96433483808,-1.06466680517497,0.0621020098656955,-17.1438381378874,6.98817194044182e-66,8.51238453726271e-64,"ENSMUSG00000025911","Adhfe1"
15941.9732205912,-0.778936805127184,0.0455540245846295,-17.099187442376,1.50487785355015e-65,1.82165464172246e-63,"ENSMUSG00000000168","Dlat"
73358.3640123996,-1.2325894885878,0.0720939981139518,-17.0969778460555,1.56302017038749e-65,1.8802841403767e-63,"ENSMUSG00000064339","mt-Rnr2"
5357.64156105559,-1.14584927735098,0.067061049999213,-17.0866587589134,1.86561656935084e-65,2.23044825402389e-63,"ENSMUSG00000003500","Impdh1"
5048.36175349946,1.0104229537843,0.0591914942237009,17.0704079536433,2.464716121335e-65,2.92862710662676e-63,"ENSMUSG00000031740","Mmp2"
1605.27138832132,0.969124127302112,0.0568603345664538,17.043939939704,3.87709976376964e-65,4.57876025760307e-63,"ENSMUSG00000005142","Man2b1"
277.094765133211,-4.00997269367224,0.236227028140546,-16.9750799696234,1.25583094134751e-64,1.47411719224355e-62,"ENSMUSG00000026834","Acvr1c"
8264.96082493542,-0.831035268010304,0.0489742742189965,-16.968812325716,1.3972951703081e-64,1.63028993123659e-62,"ENSMUSG00000024507","Hsd17b4"
1645.40802122761,1.10543918388537,0.0652271898620847,16.9475212135107,2.00740632385486e-64,2.32811051978569e-62,"ENSMUSG00000022037","Clu"
1804.81157826905,-1.2213495328223,0.0722003859082788,-16.9161080991155,3.42317020654289e-64,3.94642622382873e-62,"ENSMUSG00000006517","Mvd"
10043.2328713083,-0.784783207302078,0.0464367006015419,-16.9000638963574,4.49419347473421e-64,5.15050527921019e-62,"ENSMUSG00000001918","Slc1a5"
2034.3980959307,-1.24660044641135,0.0742561284110351,-16.7878459742873,2.99519946388665e-63,3.41241313038568e-61,"ENSMUSG00000023087","Noct"
23378.1527656619,-1.19416359496464,0.0711943821876748,-16.7732840467204,3.82756920357963e-63,4.33522575058071e-61,"ENSMUSG00000030747","Dgat2"
9858.9175660724,-0.913173611435959,0.0545568120810327,-16.7380309919801,6.92409434494557e-63,7.79685228330848e-61,"ENSMUSG00000022555","Dgat1"
1802.57048154789,-1.39007652650082,0.0832964655845864,-16.6883014392635,1.59442790460898e-62,1.7850219454605e-60,"ENSMUSG00000045672","Col27a1"
4711.53352553504,-0.781572572488416,0.0469722945254699,-16.6390120045045,3.63567280171089e-62,4.04687993238716e-60,"ENSMUSG00000029314","Gpat3"
9053.8448046088,-0.890827978779774,0.0538288300912274,-16.5492725231075,1.62048930249674e-61,1.79346496061468e-59,"ENSMUSG00000022040","Ephx2"
175.43804542036,-4.51061346136886,0.272949227808471,-16.5254670166496,2.4056924025674e-61,2.64735513937076e-59,"ENSMUSG00000032109","Nlrx1"
2058.68798464697,-1.07214856580323,0.0650674716231286,-16.4774892747198,5.32508105730396e-61,5.8269022552465e-59,"ENSMUSG00000007097","Atp1a2"
2088.75258249765,-0.954602957695323,0.0579589000007743,-16.470342909934,5.99297054537425e-61,6.52089064734879e-59,"ENSMUSG00000024972","Lgals12"
2954.4151982088,-1.20841008215777,0.0734114080593326,-16.4607942294352,7.01736209160574e-61,7.59286418939777e-59,"ENSMUSG00000032602","Slc25a20"
9742.20159549722,-0.754910074744611,0.0459846848821028,-16.4165542654055,1.45603981694849e-60,1.56669884303658e-58,"ENSMUSG00000033096","Apmap"
290.597009430677,-2.00534558983503,0.122189163528121,-16.411812078356,1.57435588241896e-60,1.68464777517626e-58,"ENSMUSG00000028024","Enpep"
516.702014665225,-1.87530950646461,0.114474434633086,-16.3819066892564,2.57541635482862e-60,2.74069582199564e-58,"ENSMUSG00000040037","Negr1"
413.988317213768,-2.20424243089151,0.134658760302993,-16.3690979029644,3.1789087757468e-60,3.36443197642973e-58,"ENSMUSG00000044986","Tst"
